order_id,order_date,customer_code,customer_name,customer_region,product_code,product_name,order_qty,shipped_qty,qty_fill_rate,due_date,ship_plan_date,ship_actual_date,ship_delay_days,on_time,in_full,otif,transport_mode,transport_km
ORD-5423,2025-05-05,CUS-EXA,수출(북미),부산항,FG-INV-01,인버터 (Inverter),425,425,100.0,2025-05-10,2025-05-08,2025-05-08,0,True,True,True,컨테이너 트럭,295
ORD-5424,2025-05-06,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),70,70,100.0,2025-05-15,2025-05-14,2025-05-14,0,True,True,True,트럭,322
ORD-5425,2025-05-06,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),230,230,100.0,2025-05-16,2025-05-15,2025-05-15,0,True,True,True,트럭,89
ORD-5426,2025-05-06,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),272,238,87.6,2025-05-08,2025-05-07,2025-05-07,0,True,False,False,트럭,112
ORD-5427,2025-05-06,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),312,312,100.0,2025-05-10,2025-05-09,2025-05-09,0,True,True,True,컨테이너 트럭,332
ORD-5428,2025-05-07,CUS-HMC,현대자동차,울산,FG-CHG-01,충전기 (EV Charger),328,328,100.0,2025-05-09,2025-05-08,2025-05-08,0,True,True,True,트럭,165
ORD-5429,2025-05-07,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),288,288,100.0,2025-05-12,2025-05-10,2025-05-10,0,True,True,True,트럭,100
ORD-5430,2025-05-07,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),114,114,100.0,2025-05-10,2025-05-09,2025-05-09,0,True,True,True,트럭,329
ORD-5431,2025-05-08,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),426,426,100.0,2025-05-11,2025-05-10,2025-05-10,0,True,True,True,트럭,265
ORD-5432,2025-05-08,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),344,344,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,트럭,193
ORD-5433,2025-05-08,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),473,473,100.0,2025-05-13,2025-05-11,2025-05-11,0,True,True,True,트럭,153
ORD-5434,2025-05-08,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),415,415,100.0,2025-05-13,2025-05-11,2025-05-11,0,True,True,True,트럭,338
ORD-5435,2025-05-09,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),197,197,100.0,2025-05-11,2025-05-09,2025-05-09,0,True,True,True,트럭,151
ORD-5436,2025-05-09,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),165,165,100.0,2025-05-17,2025-05-15,2025-05-15,0,True,True,True,트럭,324
ORD-5437,2025-05-09,CUS-KIA,기아자동차,광주,FG-MTR-01,전기모터 (Electric Motor),25,25,100.0,2025-05-16,2025-05-15,2025-05-16,1,True,True,True,트럭,145
ORD-5438,2025-05-09,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),412,412,100.0,2025-05-16,2025-05-15,2025-05-15,0,True,True,True,컨테이너 트럭,334
ORD-5439,2025-05-09,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),114,114,100.0,2025-05-14,2025-05-13,2025-05-13,0,True,True,True,트럭,202
ORD-5440,2025-05-09,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),70,70,100.0,2025-05-14,2025-05-13,2025-05-13,0,True,True,True,트럭,84
ORD-5441,2025-05-10,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),351,351,100.0,2025-05-16,2025-05-15,2025-05-15,0,True,True,True,트럭,229
ORD-5442,2025-05-10,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),217,217,100.0,2025-05-14,2025-05-12,2025-05-12,0,True,True,True,트럭,270
ORD-5443,2025-05-10,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),196,196,100.0,2025-05-20,2025-05-19,2025-05-19,0,True,True,True,트럭,202
ORD-5444,2025-05-10,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),108,108,100.0,2025-05-13,2025-05-11,2025-05-13,2,True,True,True,트럭,98
ORD-5445,2025-05-10,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),104,104,100.0,2025-05-12,2025-05-11,2025-05-11,0,True,True,True,트럭,133
ORD-5446,2025-05-10,CUS-EXA,수출(북미),부산항,FG-INV-01,인버터 (Inverter),412,412,100.0,2025-05-14,2025-05-13,2025-05-13,0,True,True,True,컨테이너 트럭,267
ORD-5447,2025-05-10,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),412,412,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,트럭,87
ORD-5448,2025-05-10,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),350,350,100.0,2025-05-19,2025-05-18,2025-05-18,0,True,True,True,트럭,314
ORD-5449,2025-05-11,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),403,403,100.0,2025-05-20,2025-05-18,2025-05-19,1,True,True,True,트럭,201
ORD-5450,2025-05-11,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),296,296,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,트럭,297
ORD-5451,2025-05-11,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),473,473,100.0,2025-05-20,2025-05-18,2025-05-18,0,True,True,True,트럭,159
ORD-5452,2025-05-11,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),399,399,100.0,2025-05-15,2025-05-14,2025-05-14,0,True,True,True,트럭,308
ORD-5453,2025-05-11,CUS-KIA,기아자동차,광주,FG-MTR-01,전기모터 (Electric Motor),474,474,100.0,2025-05-13,2025-05-12,2025-05-12,0,True,True,True,트럭,207
ORD-5454,2025-05-12,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),89,89,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,컨테이너 트럭,333
ORD-5455,2025-05-12,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),220,220,100.0,2025-05-18,2025-05-16,2025-05-16,0,True,True,True,트럭,113
ORD-5456,2025-05-12,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),44,44,100.0,2025-05-14,2025-05-12,2025-05-12,0,True,True,True,컨테이너 트럭,328
ORD-5457,2025-05-12,CUS-EXP,수출(유럽),부산항,FG-INV-01,인버터 (Inverter),399,399,100.0,2025-05-17,2025-05-16,2025-05-16,0,True,True,True,컨테이너 트럭,342
ORD-5458,2025-05-12,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),297,297,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,컨테이너 트럭,335
ORD-5459,2025-05-12,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),90,90,100.0,2025-05-15,2025-05-13,2025-05-13,0,True,True,True,트럭,397
ORD-5460,2025-05-13,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),396,396,100.0,2025-05-19,2025-05-18,2025-05-18,0,True,True,True,컨테이너 트럭,301
ORD-5461,2025-05-13,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),421,421,100.0,2025-05-16,2025-05-14,2025-05-14,0,True,True,True,컨테이너 트럭,275
ORD-5462,2025-05-13,CUS-HMC,현대자동차,울산,FG-CHG-01,충전기 (EV Charger),144,144,100.0,2025-05-23,2025-05-21,2025-05-21,0,True,True,True,트럭,238
ORD-5463,2025-05-13,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),149,149,100.0,2025-05-17,2025-05-16,2025-05-16,0,True,True,True,트럭,383
ORD-5464,2025-05-13,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),381,381,100.0,2025-05-20,2025-05-18,2025-05-19,1,True,True,True,트럭,255
ORD-5465,2025-05-13,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),193,193,100.0,2025-05-15,2025-05-14,2025-05-14,0,True,True,True,트럭,344
ORD-5466,2025-05-13,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),28,28,100.0,2025-05-21,2025-05-19,2025-05-19,0,True,True,True,컨테이너 트럭,325
ORD-5467,2025-05-13,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),307,307,100.0,2025-05-19,2025-05-17,2025-05-17,0,True,True,True,트럭,167
ORD-5468,2025-05-14,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),261,237,90.7,2025-05-18,2025-05-17,2025-05-17,0,True,False,False,트럭,185
ORD-5469,2025-05-14,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),137,137,100.0,2025-05-21,2025-05-20,2025-05-22,2,False,True,False,트럭,322
ORD-5470,2025-05-14,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),424,424,100.0,2025-05-18,2025-05-17,2025-05-17,0,True,True,True,트럭,233
ORD-5471,2025-05-14,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),155,155,100.0,2025-05-18,2025-05-16,2025-05-16,0,True,True,True,트럭,168
ORD-5472,2025-05-14,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),72,72,100.0,2025-05-19,2025-05-18,2025-05-18,0,True,True,True,트럭,88
ORD-5473,2025-05-14,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),103,103,100.0,2025-05-20,2025-05-19,2025-05-19,0,True,True,True,컨테이너 트럭,270
ORD-5474,2025-05-14,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),368,368,100.0,2025-05-21,2025-05-20,2025-05-20,0,True,True,True,트럭,257
ORD-5475,2025-05-15,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),81,81,100.0,2025-05-24,2025-05-23,2025-05-23,0,True,True,True,컨테이너 트럭,339
ORD-5476,2025-05-15,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),437,437,100.0,2025-05-23,2025-05-21,2025-05-21,0,True,True,True,트럭,126
ORD-5477,2025-05-15,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),81,81,100.0,2025-05-23,2025-05-21,2025-05-21,0,True,True,True,컨테이너 트럭,292
ORD-5478,2025-05-15,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),83,83,100.0,2025-05-17,2025-05-15,2025-05-15,0,True,True,True,트럭,120
ORD-5479,2025-05-15,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),463,463,100.0,2025-05-25,2025-05-24,2025-05-24,0,True,True,True,트럭,159
ORD-5480,2025-05-15,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),222,222,100.0,2025-05-20,2025-05-18,2025-05-18,0,True,True,True,컨테이너 트럭,330
ORD-5481,2025-05-15,CUS-EXP,수출(유럽),부산항,FG-INV-01,인버터 (Inverter),223,223,100.0,2025-05-19,2025-05-18,2025-05-18,0,True,True,True,컨테이너 트럭,306
ORD-5482,2025-05-16,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),167,167,100.0,2025-05-19,2025-05-17,2025-05-17,0,True,True,True,트럭,151
ORD-5483,2025-05-16,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),86,86,100.0,2025-05-25,2025-05-24,2025-05-27,3,False,True,False,트럭,101
ORD-5484,2025-05-16,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),201,201,100.0,2025-05-26,2025-05-24,2025-05-26,2,True,True,True,트럭,98
ORD-5485,2025-05-16,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),380,380,100.0,2025-05-26,2025-05-24,2025-05-24,0,True,True,True,트럭,300
ORD-5486,2025-05-17,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),179,179,100.0,2025-05-25,2025-05-24,2025-05-24,0,True,True,True,트럭,236
ORD-5487,2025-05-17,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),400,400,100.0,2025-05-23,2025-05-22,2025-05-23,1,True,True,True,트럭,275
ORD-5488,2025-05-17,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),312,312,100.0,2025-05-21,2025-05-20,2025-05-20,0,True,True,True,트럭,331
ORD-5489,2025-05-17,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),434,434,100.0,2025-05-21,2025-05-19,2025-05-19,0,True,True,True,트럭,175
ORD-5490,2025-05-17,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),463,463,100.0,2025-05-22,2025-05-20,2025-05-25,5,False,True,False,트럭,336
ORD-5491,2025-05-17,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),447,447,100.0,2025-05-23,2025-05-21,2025-05-21,0,True,True,True,트럭,107
ORD-5492,2025-05-17,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),396,396,100.0,2025-05-22,2025-05-20,2025-05-20,0,True,True,True,컨테이너 트럭,328
