date,material_code,material_name,category,unit,current_stock,daily_usage,incoming,dos,safety_stock_days,safety_stock_qty,safety_ratio,shortage_forecast_days,cover_days,coverage_pct,risk_level,stock_value_krw,unit_cost,lead_time_days
2025-02-26,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,415.3,12.6,0.0,27.7,10,150,2.77,27.7,14.0,100.0,LOW,1162795600,2800000,5
2025-02-27,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,401.7,13.6,0.0,26.8,10,150,2.68,26.8,14.0,100.0,LOW,1124788238,2800000,5
2025-02-28,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,389.4,12.3,0.0,26.0,10,150,2.6,26.0,14.0,100.0,LOW,1090344636,2800000,5
2025-03-01,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,453.6,13.9,78.1,30.2,10,150,3.02,30.2,14.0,100.0,LOW,1269984772,2800000,5
2025-03-02,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,441.3,12.3,0.0,29.4,10,150,2.94,29.4,14.0,100.0,LOW,1235661492,2800000,5
2025-03-03,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,426.6,14.7,0.0,28.4,10,150,2.84,28.4,14.0,100.0,LOW,1194603907,2800000,5
2025-03-04,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,414.6,12.0,0.0,27.6,10,150,2.76,27.6,14.0,100.0,LOW,1160868514,2800000,5
2025-03-05,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,402.0,12.6,0.0,26.8,10,150,2.68,26.8,14.0,100.0,LOW,1125460596,2800000,5
2025-03-06,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,387.3,14.6,0.0,25.8,10,150,2.58,25.8,14.0,100.0,LOW,1084573251,2800000,5
2025-03-07,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,373.7,13.6,0.0,24.9,10,150,2.49,24.9,14.0,100.0,LOW,1046363589,2800000,5
2025-03-08,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,356.4,17.3,0.0,23.8,10,150,2.38,23.8,14.0,100.0,LOW,997906423,2800000,5
2025-03-09,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,340.1,16.3,0.0,22.7,10,150,2.27,22.7,14.0,100.0,LOW,952330610,2800000,5
2025-03-10,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,326.7,13.4,0.0,21.8,10,150,2.18,21.8,14.0,100.0,LOW,914801142,2800000,5
2025-03-11,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,309.8,16.9,0.0,20.7,10,150,2.07,20.7,14.0,100.0,LOW,867417971,2800000,5
2025-03-12,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,295.5,14.3,0.0,19.7,10,150,1.97,19.7,14.0,100.0,LOW,827396133,2800000,5
2025-03-13,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,278.8,16.7,0.0,18.6,10,150,1.86,18.6,14.0,100.0,LOW,780688953,2800000,5
2025-03-14,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,264.1,14.8,0.0,17.6,10,150,1.76,17.6,14.0,100.0,LOW,739366820,2800000,5
2025-03-15,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,340.0,13.2,89.1,22.7,10,150,2.27,22.7,14.0,100.0,LOW,951874332,2800000,5
2025-03-16,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,325.0,15.0,0.0,21.7,10,150,2.17,21.7,14.0,100.0,LOW,909926487,2800000,5
2025-03-17,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,312.2,12.8,0.0,20.8,10,150,2.08,20.8,14.0,100.0,LOW,874134066,2800000,5
2025-03-18,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,295.4,16.8,0.0,19.7,10,150,1.97,19.7,14.0,100.0,LOW,827140920,2800000,5
2025-03-19,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,281.4,14.0,0.0,18.8,10,150,1.88,18.8,14.0,100.0,LOW,787819767,2800000,5
2025-03-20,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,268.4,13.0,0.0,17.9,10,150,1.79,17.9,14.0,100.0,LOW,751538069,2800000,5
2025-03-21,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,255.0,13.4,0.0,17.0,10,150,1.7,17.0,14.0,100.0,LOW,713990165,2800000,5
2025-03-22,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,241.2,13.8,0.0,16.1,10,150,1.61,16.1,14.0,100.0,LOW,675272845,2800000,5
2025-03-23,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,294.9,13.7,67.4,19.7,10,150,1.97,19.7,14.0,100.0,LOW,825834418,2800000,5
2025-03-24,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,402.2,14.5,121.8,26.8,10,150,2.68,26.8,14.0,100.0,LOW,1126138609,2800000,5
2025-03-25,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,384.5,17.7,0.0,25.6,10,150,2.56,25.6,14.0,100.0,LOW,1076633108,2800000,5
2025-03-26,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,371.0,13.5,0.0,24.7,10,150,2.47,24.7,14.0,100.0,LOW,1038868835,2800000,5
2025-03-27,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,456.8,15.4,101.2,30.5,10,150,3.05,30.5,14.0,100.0,LOW,1279154598,2800000,5
2025-03-28,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,441.4,15.4,0.0,29.4,10,150,2.94,29.4,14.0,100.0,LOW,1236044594,2800000,5
2025-03-29,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,514.5,15.1,88.1,34.3,10,150,3.43,34.3,14.0,100.0,LOW,1440508882,2800000,5
2025-03-30,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,573.7,13.0,72.2,38.2,10,150,3.82,38.2,14.0,100.0,LOW,1606425016,2800000,5
2025-03-31,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,611.5,12.5,50.3,40.8,10,150,4.08,40.8,14.0,100.0,LOW,1712217883,2800000,5
2025-04-01,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,595.7,15.8,0.0,39.7,10,150,3.97,39.7,14.0,100.0,LOW,1668093405,2800000,5
2025-04-02,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,581.8,14.0,0.0,38.8,10,150,3.88,38.8,14.0,100.0,LOW,1628915834,2800000,5
2025-04-03,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,565.2,16.6,0.0,37.7,10,150,3.77,37.7,14.0,100.0,LOW,1582563173,2800000,5
2025-04-04,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,549.0,16.2,0.0,36.6,10,150,3.66,36.6,14.0,100.0,LOW,1537307240,2800000,5
2025-04-05,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,535.8,13.3,0.0,35.7,10,150,3.57,35.7,14.0,100.0,LOW,1500202955,2800000,5
2025-04-06,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,520.5,15.3,0.0,34.7,10,150,3.47,34.7,14.0,100.0,LOW,1457406386,2800000,5
2025-04-07,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,637.9,14.4,131.9,42.5,10,150,4.25,42.5,14.0,100.0,LOW,1786199588,2800000,5
2025-04-08,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,622.4,15.5,0.0,41.5,10,150,4.15,41.5,14.0,100.0,LOW,1742774299,2800000,5
2025-04-09,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,608.9,13.5,0.0,40.6,10,150,4.06,40.6,14.0,100.0,LOW,1705032765,2800000,5
2025-04-10,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,594.9,14.0,0.0,39.7,10,150,3.97,39.7,14.0,100.0,LOW,1665765941,2800000,5
2025-04-11,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,582.2,12.7,0.0,38.8,10,150,3.88,38.8,14.0,100.0,LOW,1630298837,2800000,5
2025-04-12,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,621.6,16.7,56.1,41.4,10,150,4.14,41.4,14.0,100.0,LOW,1740462007,2800000,5
2025-04-13,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,609.3,12.3,0.0,40.6,10,150,4.06,40.6,14.0,100.0,LOW,1706101057,2800000,5
2025-04-14,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,645.0,12.5,48.2,43.0,10,150,4.3,43.0,14.0,100.0,LOW,1805949330,2800000,5
2025-04-15,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,630.3,14.7,0.0,42.0,10,150,4.2,42.0,14.0,100.0,LOW,1764881256,2800000,5
2025-04-16,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,617.3,13.0,0.0,41.2,10,150,4.12,41.2,14.0,100.0,LOW,1728441018,2800000,5
2025-04-17,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,602.3,15.0,0.0,40.2,10,150,4.02,40.2,14.0,100.0,LOW,1686322033,2800000,5
2025-04-18,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,585.6,16.6,0.0,39.0,10,150,3.9,39.0,14.0,100.0,LOW,1639819542,2800000,5
2025-04-19,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,569.9,15.7,0.0,38.0,10,150,3.8,38.0,14.0,100.0,LOW,1595824171,2800000,5
2025-04-20,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,628.4,15.9,74.3,41.9,10,150,4.19,41.9,14.0,100.0,LOW,1759398297,2800000,5
2025-04-21,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,715.6,12.8,100.0,47.7,10,150,4.77,47.7,14.0,100.0,LOW,2003566727,2800000,5
2025-04-22,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,702.0,13.5,0.0,46.8,10,150,4.68,46.8,14.0,100.0,LOW,1965706514,2800000,5
2025-04-23,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,688.9,13.2,0.0,45.9,10,150,4.59,45.9,14.0,100.0,LOW,1928830363,2800000,5
2025-04-24,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,672.1,16.7,0.0,44.8,10,150,4.48,44.8,14.0,100.0,LOW,1881933775,2800000,5
2025-04-25,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,806.0,12.4,146.2,53.7,10,150,5.37,53.7,14.0,100.0,LOW,2256672865,2800000,5
2025-04-26,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,937.3,12.8,144.1,62.5,10,150,6.25,62.5,14.0,100.0,LOW,2624318434,2800000,5
2025-04-27,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1005.4,16.6,84.7,67.0,10,150,6.7,67.0,14.0,100.0,LOW,2815014132,2800000,5
2025-04-28,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1136.5,12.9,144.0,75.8,10,150,7.58,75.8,14.0,100.0,LOW,3182265288,2800000,5
2025-04-29,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1122.6,13.9,0.0,74.8,10,150,7.48,74.8,14.0,100.0,LOW,3143225119,2800000,5
2025-04-30,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1109.1,13.5,0.0,73.9,10,150,7.39,73.9,14.0,100.0,LOW,3105406973,2800000,5
2025-05-01,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1096.3,12.7,0.0,73.1,10,150,7.31,73.1,14.0,100.0,LOW,3069757249,2800000,5
2025-05-02,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1166.6,18.0,88.2,77.8,10,150,7.78,77.8,14.0,100.0,LOW,3266353298,2800000,5
2025-05-03,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1283.5,12.8,129.7,85.6,10,150,8.56,85.6,14.0,100.0,LOW,3593816730,2800000,5
2025-05-04,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1266.5,17.1,0.0,84.4,10,150,8.44,84.4,14.0,100.0,LOW,3546070866,2800000,5
2025-05-05,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1250.4,16.0,0.0,83.4,10,150,8.34,83.4,14.0,100.0,LOW,3501167035,2800000,5
2025-05-06,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1234.6,15.8,0.0,82.3,10,150,8.23,82.3,14.0,100.0,LOW,3456925717,2800000,5
2025-05-07,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1217.8,16.8,0.0,81.2,10,150,8.12,81.2,14.0,100.0,LOW,3409785272,2800000,5
2025-05-08,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1205.6,12.1,0.0,80.4,10,150,8.04,80.4,14.0,100.0,LOW,3375770578,2800000,5
2025-05-09,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1324.2,17.0,135.6,88.3,10,150,8.83,88.3,14.0,100.0,LOW,3707786256,2800000,5
2025-05-10,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1311.3,12.9,0.0,87.4,10,150,8.74,87.4,14.0,100.0,LOW,3671654706,2800000,5
2025-05-11,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1294.9,16.4,0.0,86.3,10,150,8.63,86.3,14.0,100.0,LOW,3625843813,2800000,5
2025-05-12,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1279.3,15.6,0.0,85.3,10,150,8.53,85.3,14.0,100.0,LOW,3582071728,2800000,5
2025-05-13,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1263.6,15.7,0.0,84.2,10,150,8.42,84.2,14.0,100.0,LOW,3538148367,2800000,5
2025-05-14,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1326.3,16.5,79.2,88.4,10,150,8.84,88.4,14.0,100.0,LOW,3713634049,2800000,5
2025-05-15,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1313.5,12.8,0.0,87.6,10,150,8.76,87.6,14.0,100.0,LOW,3677887435,2800000,5
2025-05-16,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1297.4,16.1,0.0,86.5,10,150,8.65,86.5,14.0,100.0,LOW,3632785715,2800000,5
2025-05-17,RM-RBR-01,합성고무 (Synthetic Rubber),화학,톤,1426.7,12.8,142.0,95.1,10,150,9.51,95.1,14.0,100.0,LOW,3994776664,2800000,5
2025-02-17,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,2167.5,199.9,0.0,10.8,7,1400,1.55,10.8,10.8,77.4,LOW,184236561,85000,3
2025-02-18,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,1955.9,211.6,0.0,9.8,7,1400,1.4,9.8,9.8,69.9,LOW,166251221,85000,3
2025-02-19,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,3100.7,231.3,1376.1,15.5,7,1400,2.21,15.5,14.0,100.0,LOW,263559506,85000,3
2025-02-20,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4781.0,171.9,1852.2,23.9,7,1400,3.42,23.9,14.0,100.0,LOW,406385749,85000,3
2025-02-21,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4555.1,225.9,0.0,22.8,7,1400,3.25,22.8,14.0,100.0,LOW,387185226,85000,3
2025-02-22,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4330.1,225.0,0.0,21.7,7,1400,3.09,21.7,14.0,100.0,LOW,368061870,85000,3
2025-02-23,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4091.0,239.1,0.0,20.5,7,1400,2.92,20.5,14.0,100.0,LOW,347737789,85000,3
2025-02-24,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5654.2,198.4,1761.6,28.3,7,1400,4.04,28.3,14.0,100.0,LOW,480610488,85000,3
2025-02-25,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5416.1,238.1,0.0,27.1,7,1400,3.87,27.1,14.0,100.0,LOW,460368286,85000,3
2025-02-26,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5250.8,165.3,0.0,26.3,7,1400,3.75,26.3,14.0,100.0,LOW,446320766,85000,3
2025-02-27,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5065.2,185.6,0.0,25.3,7,1400,3.62,25.3,14.0,100.0,LOW,430544580,85000,3
2025-02-28,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4866.1,199.1,0.0,24.3,7,1400,3.48,24.3,14.0,100.0,LOW,413619137,85000,3
2025-03-01,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4650.5,215.6,0.0,23.3,7,1400,3.32,23.3,14.0,100.0,LOW,395295491,85000,3
2025-03-02,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5396.6,213.3,959.4,27.0,7,1400,3.85,27.0,14.0,100.0,LOW,458714971,85000,3
2025-03-03,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5172.3,224.3,0.0,25.9,7,1400,3.69,25.9,14.0,100.0,LOW,439647121,85000,3
2025-03-04,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5004.9,167.4,0.0,25.0,7,1400,3.57,25.0,14.0,100.0,LOW,425418118,85000,3
2025-03-05,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,4783.5,221.4,0.0,23.9,7,1400,3.42,23.9,14.0,100.0,LOW,406599126,85000,3
2025-03-06,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5931.3,223.7,1371.5,29.7,7,1400,4.24,29.7,14.0,100.0,LOW,504157931,85000,3
2025-03-07,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5729.4,201.9,0.0,28.6,7,1400,4.09,28.6,14.0,100.0,LOW,486997699,85000,3
2025-03-08,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5547.2,182.2,0.0,27.7,7,1400,3.96,27.7,14.0,100.0,LOW,471508352,85000,3
2025-03-09,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,5320.6,226.6,0.0,26.6,7,1400,3.8,26.6,14.0,100.0,LOW,452247915,85000,3
2025-03-10,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7060.8,165.3,1905.6,35.3,7,1400,5.04,35.3,14.0,100.0,LOW,600167203,85000,3
2025-03-11,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6858.9,201.9,0.0,34.3,7,1400,4.9,34.3,14.0,100.0,LOW,583009354,85000,3
2025-03-12,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6651.0,207.9,0.0,33.3,7,1400,4.75,33.3,14.0,100.0,LOW,565338907,85000,3
2025-03-13,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6412.9,238.2,0.0,32.1,7,1400,4.58,32.1,14.0,100.0,LOW,545095092,85000,3
2025-03-14,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8176.6,231.5,1995.2,40.9,7,1400,5.84,40.9,14.0,100.0,LOW,695009685,85000,3
2025-03-15,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7960.5,216.0,0.0,39.8,7,1400,5.69,39.8,14.0,100.0,LOW,676646749,85000,3
2025-03-16,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7725.2,235.3,0.0,38.6,7,1400,5.52,38.6,14.0,100.0,LOW,656644026,85000,3
2025-03-17,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7491.3,233.9,0.0,37.5,7,1400,5.35,37.5,14.0,100.0,LOW,636760094,85000,3
2025-03-18,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7307.1,184.2,0.0,36.5,7,1400,5.22,36.5,14.0,100.0,LOW,621099575,85000,3
2025-03-19,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7072.6,234.5,0.0,35.4,7,1400,5.05,35.4,14.0,100.0,LOW,601171206,85000,3
2025-03-20,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6883.0,189.6,0.0,34.4,7,1400,4.92,34.4,14.0,100.0,LOW,585055039,85000,3
2025-03-21,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6697.6,185.4,0.0,33.5,7,1400,4.78,33.5,14.0,100.0,LOW,569292758,85000,3
2025-03-22,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6472.3,225.3,0.0,32.4,7,1400,4.62,32.4,14.0,100.0,LOW,550145526,85000,3
2025-03-23,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7047.9,173.3,748.9,35.2,7,1400,5.03,35.2,14.0,100.0,LOW,599070507,85000,3
2025-03-24,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6878.8,169.1,0.0,34.4,7,1400,4.91,34.4,14.0,100.0,LOW,584694355,85000,3
2025-03-25,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6682.6,196.2,0.0,33.4,7,1400,4.77,33.4,14.0,100.0,LOW,568020166,85000,3
2025-03-26,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6473.5,209.1,0.0,32.4,7,1400,4.62,32.4,14.0,100.0,LOW,550245106,85000,3
2025-03-27,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6281.7,191.8,0.0,31.4,7,1400,4.49,31.4,14.0,100.0,LOW,533945860,85000,3
2025-03-28,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6916.0,218.4,852.7,34.6,7,1400,4.94,34.6,14.0,100.0,LOW,587860180,85000,3
2025-03-29,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6735.0,181.0,0.0,33.7,7,1400,4.81,33.7,14.0,100.0,LOW,572475380,85000,3
2025-03-30,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6505.6,229.5,0.0,32.5,7,1400,4.65,32.5,14.0,100.0,LOW,552971829,85000,3
2025-03-31,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7869.0,214.0,1577.5,39.3,7,1400,5.62,39.3,14.0,100.0,LOW,668863217,85000,3
2025-04-01,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8429.8,177.2,738.0,42.1,7,1400,6.02,42.1,14.0,100.0,LOW,716534498,85000,3
2025-04-02,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8260.5,169.3,0.0,41.3,7,1400,5.9,41.3,14.0,100.0,LOW,702142449,85000,3
2025-04-03,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8058.1,202.4,0.0,40.3,7,1400,5.76,40.3,14.0,100.0,LOW,684938651,85000,3
2025-04-04,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7886.2,171.9,0.0,39.4,7,1400,5.63,39.4,14.0,100.0,LOW,670329800,85000,3
2025-04-05,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7681.6,204.7,0.0,38.4,7,1400,5.49,38.4,14.0,100.0,LOW,652933005,85000,3
2025-04-06,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7472.4,209.2,0.0,37.4,7,1400,5.34,37.4,14.0,100.0,LOW,635155085,85000,3
2025-04-07,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7274.8,197.6,0.0,36.4,7,1400,5.2,36.4,14.0,100.0,LOW,618359660,85000,3
2025-04-08,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7089.6,185.2,0.0,35.4,7,1400,5.06,35.4,14.0,100.0,LOW,602617590,85000,3
2025-04-09,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6900.8,188.8,0.0,34.5,7,1400,4.93,34.5,14.0,100.0,LOW,586570990,85000,3
2025-04-10,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6686.6,214.3,0.0,33.4,7,1400,4.78,33.4,14.0,100.0,LOW,568357250,85000,3
2025-04-11,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6500.5,186.1,0.0,32.5,7,1400,4.64,32.5,14.0,100.0,LOW,552542593,85000,3
2025-04-12,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6276.4,224.1,0.0,31.4,7,1400,4.48,31.4,14.0,100.0,LOW,533491140,85000,3
2025-04-13,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6845.5,239.7,808.8,34.2,7,1400,4.89,34.2,14.0,100.0,LOW,581868561,85000,3
2025-04-14,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,6622.6,222.9,0.0,33.1,7,1400,4.73,33.1,14.0,100.0,LOW,562924269,85000,3
2025-04-15,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7786.4,229.9,1393.6,38.9,7,1400,5.56,38.9,14.0,100.0,LOW,661842162,85000,3
2025-04-16,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7598.3,188.1,0.0,38.0,7,1400,5.43,38.0,14.0,100.0,LOW,645851675,85000,3
2025-04-17,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8672.0,169.3,1243.1,43.4,7,1400,6.19,43.4,14.0,100.0,LOW,737120195,85000,3
2025-04-18,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8451.8,220.2,0.0,42.3,7,1400,6.04,42.3,14.0,100.0,LOW,718405720,85000,3
2025-04-19,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8276.1,175.8,0.0,41.4,7,1400,5.91,41.4,14.0,100.0,LOW,703466883,85000,3
2025-04-20,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,8094.9,181.2,0.0,40.5,7,1400,5.78,40.5,14.0,100.0,LOW,688068474,85000,3
2025-04-21,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,7917.5,177.5,0.0,39.6,7,1400,5.66,39.6,14.0,100.0,LOW,672984889,85000,3
2025-04-22,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,9534.6,195.6,1812.8,47.7,7,1400,6.81,47.7,14.0,100.0,LOW,810445061,85000,3
2025-04-23,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,9361.5,173.2,0.0,46.8,7,1400,6.69,46.8,14.0,100.0,LOW,795725587,85000,3
2025-04-24,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10918.0,198.3,1754.8,54.6,7,1400,7.8,54.6,14.0,100.0,LOW,928030504,85000,3
2025-04-25,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10695.0,223.0,0.0,53.5,7,1400,7.64,53.5,14.0,100.0,LOW,909073857,85000,3
2025-04-26,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10491.5,203.4,0.0,52.5,7,1400,7.49,52.5,14.0,100.0,LOW,891781470,85000,3
2025-04-27,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11272.4,161.0,941.8,56.4,7,1400,8.05,56.4,14.0,100.0,LOW,958152782,85000,3
2025-04-28,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,11064.5,207.8,0.0,55.3,7,1400,7.9,55.3,14.0,100.0,LOW,940486320,85000,3
2025-04-29,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10828.4,236.2,0.0,54.1,7,1400,7.73,54.1,14.0,100.0,LOW,920409896,85000,3
2025-04-30,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10652.8,175.5,0.0,53.3,7,1400,7.61,53.3,14.0,100.0,LOW,905489589,85000,3
2025-05-01,CP-BMS-01,BMS 모듈 (Battery Management),전자부품,개,10490.8,162.1,0.0,52.5,7,1400,7.49,52.5,14.0,100.0,LOW,891714085,85000,3
